-4.0,(-0.9576594803233847+0.2879033166650653j)
-3.992179863147605,(-0.9803874446242976+0.19707982753960346j)
-3.98435972629521,(-0.9944835094029103+0.10489303849956731j)
-3.9765395894428153,(-0.9999260711526448+0.01215945020287135j)
-3.9687194525904204,(-0.996769494373417-0.08031547227379458j)
-3.9608993157380255,(-0.9851415906242375-0.17174413067801583j)
-3.9530791788856305,(-0.9652405200888577-0.2613632307318522j)
-3.9452590420332356,(-0.9373311680265695-0.3484397816638437j)
-3.9374389051808407,(-0.9017410510071886-0.43227662084416596j)
-3.929618768328446,(-0.858855809678901-0.5122174325233371j)
-3.921798631476051,(-0.8091143460115583-0.587651235919987j)
-3.913978494623656,(-0.7530036635230966-0.6580163240534349j)
-3.906158357771261,(-0.691053468964964-0.7228036407154363j)
-3.898338220918866,(-0.623830593349737-0.7815595887716528j)
-3.8905180840664713,(-0.5519332890899393-0.833888268531439j)
-3.8826979472140764,(-0.4759854584238146-0.8794531501842898j)
-3.8748778103616814,(-0.3966308662757737-0.9179781892383551j)
-3.8670576735092865,(-0.31452738828250404-0.9492483984817603j)
-3.8592375366568916,(-0.23034134195706205-0.9731098941976799j)
-3.8514173998044967,(-0.14474194591005926-0.9894694381809725j)
-3.843597262952102,(-0.05839594874633192-0.9982935005147613j)
-3.835777126099707,(0.028037534246324228-0.9996068710615119j)
-3.827956989247312,(0.11391194215704921-0.9934908502014546j)
-3.820136852394917,(0.19859791657019094-0.9800810515125672j)
-3.812316715542522,(0.28148764989019165-0.959564850835678j)
-3.8044965786901273,(0.36199891088926067-0.9321785175142093j)
-3.7966764418377323,(0.43957872835377143-0.898204064552639j)
-3.7888563049853374,(0.5137067175217175-0.8579658550158406j)
-3.7810361681329425,(0.5838980377442388-0.8118270022107096j)
-3.7732160312805476,(0.649705973439804-0.7601856010716309j)
-3.7653958944281527,(0.7107241339133588-0.7034708277342466j)
-3.757575757575758,(0.766588270961316-0.6421389435508018j)
-3.749755620723363,(0.8169777163559571-0.5766692387996826j)
-3.741935483870968,(0.8616164442822608-0.5075599500969258j)
-3.734115347018573,(0.9002737665717898-0.4353241840544153j)
-3.726295210166178,(0.9327646711303236-0.3604858780744945j)
-3.7184750733137832,(0.9589498162796549-0.28357582734996306j)
-3.710654936461388,(0.9787351958230981-0.205127805177947j)
-3.702834799608993,(0.9920714914951416-0.12567480162150693j)
-3.695014662756598,(0.9989531310671214-0.045745403388698556j)
-3.687194525904203,(0.99941707175362+0.03413966443038731j)
-3.6793743890518082,(0.9935413297017384+0.11347081640008376j)
-3.6715542521994133,(0.9814432772521534+0.1917526884728155j)
-3.6637341153470184,(0.9632777303437478+0.26850700963624397j)
-3.6559139784946235,(0.9392348489006106+0.3432752519635623j)
-3.6480938416422286,(0.9095378733008854+0.41562104979332126j)
-3.6402737047898337,(0.8744407200918909+0.4851323809489274j)
-3.632453567937439,(0.8342254599967437+0.5514235050242431j)
-3.624633431085044,(0.7891997009667967+0.6141366557973222j)
-3.616813294232649,(0.7396938985845443+0.6729434867779002j)
-3.608993157380254,(0.6860586155267797+0.727546270735737j)
-3.601173020527859,(0.6286617510714405+0.7776788557880369j)
-3.5933528836754642,(0.56788576078784+0.8231073822378318j)
-3.5855327468230693,(0.5041248856026638+0.8636307658462041j)
-3.5777126099706744,(0.43778240839736277+0.8990809545851834j)
-3.5698924731182795,(0.3692679551798849+0.9293229671525752j)
-3.5620723362658846,(0.2989948566985569+0.954254722633223j)
-3.5542521994134897,(0.2273775851414119+0.9738066716629435j)
-3.5464320625610948,(0.1548292793026967+0.9879412402924617j)
-3.5386119257087,(0.08175937031181457+0.9966520984607495j)
-3.530791788856305,(0.008571318719864152+0.9999632655729922j)
-3.52297165200391,(-0.06433952756417954+0.997928066141452j)
-3.515151515151515,(-0.13658794629165988+0.9906279487919906j)
-3.5073313782991202,(-0.20780071793054872+0.9781711821698432j)
-3.4995112414467253,(-0.27761836109871585+0.9606914414008605j)
-3.4916911045943304,(-0.3456967219355743+0.9383462987847281j)
-3.4838709677419355,(-0.4117084141566617+0.9113156323209904j)
-3.4760508308895406,(-0.4753441076734527+0.8797999655035962j)
-3.4682306940371457,(-0.5363136647473448+0.8440187515720683j)
-3.4604105571847508,(-0.5943471236780473+0.8042086150841906j)
-3.452590420332356,(-0.6491955309982796+0.7606215632835173j)
-3.444770283479961,(-0.700631624055928+0.7135231792820417j)
-3.436950146627566,(-0.7484503667088561+0.6631908085712428j)
-3.429130009775171,(-0.7924693416347877+0.609911749820354j)
-3.421309872922776,(-0.8325290034677464+0.5539814603260664j)
-3.4134897360703813,(-0.8684927976129282+0.4957017858495866j)
-3.4056695992179864,(-0.9002471501634599+0.4353792239215933j)
-3.3978494623655915,(-0.9277013348457124+0.3733232290194163j)
-3.3900293255131966,(-0.9507872233556578+0.3098445673295539j)
-3.3822091886608017,(-0.9694589258184076+0.24525372810829824j)
-3.3743890518084068,(-0.9836923284083636+0.17985939794887587j)
-3.366568914956012,(-0.9934845354103318+0.1139670035603164j)
-3.358748778103617,(-0.9988532231848977+0.04787732796576172j)
-3.350928641251222,(-0.9998359136269366-0.018114795659600093j)
-3.343108504398827,(-0.9964891747771736-0.08372170896432736j)
-3.335288367546432,(-0.9888877562662493-0.14866406931973547j)
-3.3274682306940373,(-0.9771236672419583-0.21267190438707848j)
-3.3196480938416424,(-0.9613052043564942-0.2754855787098825j)
-3.311827956989247,(-0.9415559372750254-0.3368566712745177j)
-3.304007820136852,(-0.9180136590131895-0.396548763540142j)
-3.296187683284457,(-0.8908293082224863-0.45433813796757866j)
-3.2883675464320623,(-0.8601658703226764-0.5100143875735591j)
-3.2805474095796674,(-0.826197264132362-0.5633809375016162j)
-3.2727272727272725,(-0.7891072203764516-0.6142554800323317j)
-3.2649071358748776,(-0.7490881581554538-0.6624703248533248j)
-3.2570869990224827,(-0.706340065149627-0.7078726667730721j)
-3.2492668621700878,(-0.6610693870041547-0.7503247733921299j)
-3.241446725317693,(-0.613487931002615-0.7897040955409378j)
-3.233626588465298,(-0.5638117887879044-0.8259033035554365j)
-3.225806451612903,(-0.5122602825353268-0.8588302526907323j)
-3.217986314760508,(-0.4590549386240548-0.8884078811699417j)
-3.210166177908113,(-0.40441849249333106-0.9145740445307977j)
-3.2023460410557183,(-0.3485739280106175-0.9372812900678477j)
-3.1945259042033234,(-0.29174355432261584-0.9564965752741653j)
-3.1867057673509285,(-0.23414812280860003-0.9722009342647274j)
-3.1788856304985336,(-0.1760059864105169-0.9843890962153435j)
-3.1710654936461387,(-0.11753230327747285-0.9930690598776564j)
-3.1632453567937437,(-0.0589382863349818-0.998261628233749j)
-3.155425219941349,(-0.0004305000728459997-0.9999999073348393j)
-3.147605083088954,(0.057789794458875915-0.9983287733289073j)
-3.139784946236559,(0.11552724574799447-0.9933043116235238j)
-3.131964809384164,(0.17259296859241566-0.9849932320541382j)
-3.124144672531769,(0.2288050513899047-0.9734722638362446j)
-3.1163245356793743,(0.2839890140373212-0.9588275339737122j)
-3.1085043988269794,(0.33797821676439543-0.9411539326766687j)
-3.1006842619745845,(0.3906142204445363-0.9205544692121739j)
-3.0928641251221896,(0.4417470991268387-0.8971396214709408j)
-3.0850439882697946,(0.49123570571912156-0.8710266823850097j)
-3.0772238514173997,(0.53894789192168-0.842339106175878j)
-3.069403714565005,(0.5847606836654674-0.8112058572514718j)
-3.06158357771261,(0.628560413446906-0.7777607644047458j)
-3.053763440860215,(0.6702428110747094-0.7421418827978054j)
-3.04594330400782,(0.7097130544523031-0.7044908660443954j)
-3.038123167155425,(0.7468857821131333-0.6649523505314145j)
-3.0303030303030303,(0.7816850693057178-0.6236733539478139j)
-3.0224828934506354,(0.8140443694913028-0.5808026898177275j)
-3.0146627565982405,(0.8439064231699634-0.5364903996647831j)
-3.0068426197458455,(0.8712231359914852-0.4908872042670924j)
-2.9990224828934506,(0.8959554281360426-0.44414397529805666j)
-2.9912023460410557,(0.9180730569671406-0.3964112284875511j)
-2.983382209188661,(0.9375544149661816-0.34783863928180964j)
-2.975562072336266,(0.9543863049550094-0.29857458182893565j)
-2.967741935483871,(0.9685636946005377-0.2487656919708913j)
-2.959921798631476,(0.9800894521747727-0.1985564547823966j)
-2.952101661779081,(0.9889740655148326-0.14808881706281443j)
-2.9442815249266863,(0.9952353460916507-0.09750182505898233j)
-2.9364613880742914,(0.9988981200535505-0.04693128757537631j)
-2.9286412512218964,(0.9999939080624516+0.003490535486876992j)
-2.9208211143695015,(0.998560595686753+0.053635219228758475j)
-2.9130009775171066,(0.9946420960565295+0.10337843465768567j)
-2.9051808406647117,(0.9882880064241845+0.15260018465949254j)
-2.897360703812317,(0.9795532602076872+0.20118501538755598j)
-2.889540566959922,(0.9684977760245516+0.24902220349900045j)
-2.881720430107527,(0.9551861051532862+0.29600591974164175j)
-2.873900293255132,(0.9396870787856956+0.3420353694622911j)
-2.866080156402737,(0.9220734563585936+0.3870149106674272j)
-2.8582600195503423,(0.9024215761776592+0.4308541503212302j)
-2.8504398826979473,(0.8808110094697399+0.47346801961367757j)
-2.8426197458455524,(0.8573242189233004+0.5147768289730541j)
-2.8347996089931575,(0.8320462227002605+0.5547063036330383j)
-2.8269794721407626,(0.8050642648265486+0.5931876005946929j)
-2.8191593352883677,(0.7764674927935844+0.6301573078484808j)
-2.811339198435973,(0.7463466431289327+0.6655574267410541j)
-2.803519061583578,(0.7147937356217481+0.6993353383863185j)
-2.795698924731183,(0.6819017768176487+0.7314437550303738j)
-2.787878787878788,(0.6477644733284772+0.7618406572856823j)
-2.780058651026393,(0.6124759554352575+0.7904892181514359j)
-2.7722385141739982,(0.5761305113976711+0.8173577147348998j)
-2.7644183773216033,(0.5388223328207112+0.8424194285827261j)
-2.7565982404692084,(0.5006452713689609+0.8656525355221341j)
-2.7487781036168135,(0.4616926070612559+0.887039985899723j)
-2.7409579667644186,(0.42205682832342334+0.9065693760907504j)
-2.7331378299120237,(0.38182942392442965+0.9242328121342253j)
-2.725317693059629,(0.3411006868716338+0.9400267663293953j)
-2.717497556207234,(0.2999595302939293+0.9539519276073849j)
-2.709677419354839,(0.25849331529750585+0.9660130464680611j)
-2.701857282502444,(0.21678769073760415+0.9762187752469509j)
-2.694037145650049,(0.17492644481109879+0.9845815044503677j)
-2.6862170087976542,(0.1329913683389309+0.991117195869055j)
-2.6783968719452593,(0.09106212957431757+0.9958452131518182j)
-2.6705767350928644,(0.04921616034223524+0.9987881504909675j)
-2.6627565982404695,(0.007528553287855332+0.9999716600411194j)
-2.6549364613880746,(-0.033928030013652306+0.999424278662167j)
-2.6471163245356797,(-0.07508344035630313+0.9971772545461822j)
-2.6392961876832848,(-0.11587011190218656+0.9932643742568112j)
-2.63147605083089,(-0.15622312318880804+0.987721790678496j)
-2.6236559139784945,(-0.19608024846941968+0.9805878523417321j)
-2.6158357771260996,(-0.23538199972445017+0.9719029345596807j)
-2.6080156402737047,(-0.2740716596937665+0.961709272780867j)
-2.60019550342131,(-0.31209530628896825+0.9500507985325811j)
-2.592375366568915,(-0.34940182875265685+0.936972978299961j)
-2.58455522971652,(-0.38594293593750256+0.9225226556567274j)
-2.576735092864125,(-0.4216731570821152+0.9067478969351965j)
-2.56891495601173,(-0.45654983546333844+0.8896978406955918j)
-2.5610948191593352,(-0.490533115305692+0.8714225512278717j)
-2.5532746823069403,(-0.5235859223283873+0.8519728762933313j)
-2.5454545454545454,(-0.5556739383087568+0.8314003092881528j)
-2.5376344086021505,(-0.586765570038088+0.8097568559869546j)
-2.5298142717497556,(-0.6168319130419564+0.7870949060011762j)
-2.5219941348973607,(-0.6458467104321559+0.7634671090649308j)
-2.5141739980449658,(-0.6737863072514269+0.7389262562397454j)
-2.506353861192571,(-0.7006296006654152+0.7135251661093818j)
-2.498533724340176,(-0.7263579863487516+0.6873165760167486j)
-2.490713587487781,(-0.7509553014038914+0.6603530383767388j)
-2.482893450635386,(-0.7744077641425178+0.6326868220816572j)
-2.4750733137829912,(-0.796703911049894+0.6043698189997598j)
-2.4672531769305963,(-0.8178345312426805+0.5754534555522846j)
-2.4594330400782014,(-0.8377925987204538+0.5459886093401847j)
-2.4516129032258065,(-0.8565732027005386+0.5160255307786059j)
-2.4437927663734116,(-0.8741734763148571+0.4856137696849195j)
-2.4359726295210167,(-0.8905925239363832+0.4548021067548201j)
-2.4281524926686218,(-0.905831347391478+0.4236384898506502j)
-2.420332355816227,(-0.9198927713029866+0.39216997501658774j)
-2.412512218963832,(-0.932781367797479+0.3604426721267396j)
-2.404692082111437,(-0.944503380798521+0.3285016950643694j)
-2.396871945259042,(-0.9550666501163665+0.2963911163235194j)
-2.389051808406647,(-0.9644805355330291+0.26415392591805487j)
-2.3812316715542523,(-0.9727558410703484+0.23183199447772315j)
-2.3734115347018574,(-0.9799047396174473+0.1994660404060374j)
-2.365591397849462,(-0.9859406980829148+0.16709560097074536j)
-2.357771260997067,(-0.9908784032261603+0.13475900719423123j)
-2.349951124144672,(-0.9947336883117156+0.10249336240835606j)
-2.3421309872922773,(-0.9975234607198045+0.07033452433609447j)
-2.3343108504398824,(-0.9992656306363041+0.038317090560601445j)
-2.3264907135874875,(-0.999979040935284+0.006474387241238982j)
-2.3186705767350926,(-0.9996833983576514-0.025161539064557304j)
-2.3108504398826977,(-0.9983992060800718-0.05655992661489493j)
-2.3030303030303028,(-0.9961476977592728-0.08769130087357901j)
-2.295210166177908,(-0.9929507731280947-0.11852747421724251j)
-2.287390029325513,(-0.988830935211229-0.1490415430988499j)
-2.279569892473118,(-0.9838112292204861-0.17920788280562894j)
-2.271749755620723,(-0.9779151831816689-0.20900213994780742j)
